タグID,タグ名
000001050001,普賢象(ﾌｹﾞﾝｿﾞｳ)
000001251901,紅垂れ桜(ﾍﾞﾆｼﾀﾞﾚｻﾞｸﾗ)
000000991901,弁殿(ﾍﾞﾝﾄﾞﾉ)
000000950201,山桜(ﾔﾏｻﾞｸﾗ)
000000732101,八重桜(ﾔｴｻﾞｸﾗ)
000000732201,八重紅枝垂れ桜(ﾔｴﾍﾞﾆｼﾀﾞﾚｻﾞｸﾗ)
000001076401,柳桜(ﾔﾅｷﾞｻﾞｸﾗ)
000001088701,楊貴妃(ﾖｳｷﾋ)
000001375401,陽光(ﾖｳｺｳ)
000000259101,ｻｸﾗﾝﾎﾞ
000000039701,ｱﾒﾘｶﾝﾁｪﾘｰ
000001051901,月山錦(ｶﾞｯｻﾝﾆｼｷ)
000001398801,香夏錦(ｺｳｶﾆｼｷ)
000000720601,佐藤錦(ｻﾄｳﾆｼｷ)
000000291701,ｼﾞｬﾎﾞﾚｰ
000001094501,正光錦(ｾｲｺｳﾆｼｷ)
000000842601,大将錦(ﾀｲｼｮｳﾆｼｷ)
000001410901,高砂(ﾀｶｻｺﾞ)
000000411501,ﾅﾎﾟﾚｵﾝ
000000789001,南陽(ﾅﾝﾖｳ)
000001250901,紅ｻﾔｶ(ﾍﾞﾆｻﾔｶ)
000001252601,紅秀峰(ﾍﾞﾆｼｭｳﾎｳ)
000001251201,紅ﾃﾏﾘ(ﾍﾞﾆﾃﾏﾘ)
000000751601,北光(ﾎｯｺｳ)
000001311201,豊錦(ﾕﾀｶﾆｼｷ)
000000259301,ｻﾞｸﾛ
000000000801,ｱｰﾘｰﾌｯﾄﾋﾙ
000000213901,ｸﾞﾗﾅﾀﾞ
000000641501,ﾛﾊﾞｰﾀ
000000647501,ﾜﾝﾀﾞﾌﾙ
000000261601,ｻｻﾞﾝｶ
000000265201,ｻﾎﾞﾃﾝ
000000088601,ｳﾁﾜｻﾎﾞﾃﾝ
000000400201,ﾄﾞﾗｺﾞﾝﾌﾙｰﾂ
000000051201,ｲｴﾛｰﾋﾟﾀﾔ
000000233001,ｺﾞｰﾙﾃﾞﾝﾋﾟﾀﾔ
000000489501,ﾋﾟﾝｸﾋﾟﾀﾔ
000000538701,ﾎﾜｲﾄﾋﾟﾀﾔ
000000637501,ﾚｯﾄﾞﾋﾟﾀﾔ
000000273701,ｻﾝｻﾞｼ
000000273901,ｻﾝｼｭﾕ
000000305301,ｽｲｶ
000000874401,大玉ｽｲｶ
000001305701,角形ｽｲｶ
000001443701,黄色ｽｲｶ
000000936501,小玉ｽｲｶ
000000893801,太陽ｽｲｶ
000001234801,種ﾅｼｽｲｶ
000000386201,ﾃﾞﾝｽｹ
000000727901,入善ｽｲｶ(ﾆｭｳｾﾞﾝｽｲｶ)
000000553801,ﾏﾀﾞｰﾎﾞｰﾙ
000000309801,ｽｸﾞﾘ
000000151101,ｶｼｽ
000000203501,ｸﾞｰｽﾞﾍﾞﾘｰ
000000314301,ｽﾀｰﾌﾙｰﾂ
000000314601,ｽﾀｰﾌﾙｰﾂ酸味種
000000314501,ｽﾀｰﾌﾙｰﾂ甘味種
000000323601,ｽﾓﾓ
000001231101,秋姫(ｱｷﾋﾒ)
000000875201,大石早生(ｵｵｲｼﾜｾ)
000001269101,花螺李(ｶﾞﾗﾘ､ｶﾗﾘ)
000001315801,貴陽(ｷﾖｳ)
000000230401,ｹﾙｼｰ
000000265401,ｻﾏｰｴﾝｼﾞｪﾙ
000000265601,ｻﾏｰﾋﾟｭｰﾄ
000000275001,ｻﾝﾀﾛｰｻﾞ
000000338701,ｿﾙﾀﾞﾑ
000000893701,太陽(ﾀｲﾖｳ)
000000454901,ﾊﾆｰﾛｾﾞ
000001251601,紅ﾘｮｳｾﾞﾝ
000001056501,李王(ﾘｵｳ)
000000510501,ﾌﾟﾙｰﾝ
000000275901,ｻﾝﾌﾟﾙｰﾝ
000000292701,ｼｭｶﾞｰ
000000315301,ｽﾀﾝﾚｲ
000000512101,ﾌﾚﾝﾁ
000000293101,ｼﾞｭﾆﾊﾞｰ
000000365601,ﾁｬﾉｷ
000000682201,中国種
000000026001,ｱｯｻﾑ種
000000365801,ﾁｬﾉｷ交配種
000000518501,ﾍﾞﾆﾊﾞﾅﾁｬ
000000360701,ﾁｪﾘﾓﾔ
000000050201,ｱﾝﾎﾞﾈｰﾄ
000000370401,ﾂｩﾊﾞｷｭﾚｰﾄ
000000491201,ﾌｨﾝｶﾞｰﾌﾟﾘﾝﾄ
000000562001,ﾏﾐﾚｰﾄ
000000371901,ﾂﾀ
000000373101,ﾂﾂｼﾞ
000000374201,ﾂﾉﾆｶﾞｳﾘ
000000374601,ﾂﾊﾞｷ
000000389301,ﾄｳｼｷﾐ
000000394601,ﾄｻﾐｽﾞｷ
000000395601,ﾄﾁﾉｷ
000000395701,ﾄﾁの実
000000401201,ﾄﾞﾘｱﾝ
000000365401,ﾁｬﾈｰ
000000603701,ﾓﾝﾄｰﾝ
000000404101,ﾄﾞﾝｸﾞﾘ
000000067001,ｲﾁｲｶﾞｼの実
000000244801,ｺﾅﾗの実
000000276801,ｼｲの実
000000298801,ｼﾘﾌﾞｶｶﾞｼの実
000000559801,ﾏﾃﾊﾞｼｲの実
000000574501,ﾐｽﾞﾅﾗの実
000000408401,ﾅｼ
000000408801,ﾅｼ(西洋ﾅｼ)
000001302301,西洋ﾅｼ
000000114201,ｵｰﾛﾗ
000000214201,ｸﾞﾗﾝﾄﾞﾁｬﾝﾋﾟｵﾝ
000000299601,ｼﾙﾊﾞｰﾍﾞﾙ
000000329301,ｾﾞﾈﾗﾙﾚｸﾗｰﾙ
000000403701,ﾄﾞﾜｲｴﾝﾇﾃﾞｭｺﾐｽ
000000438201,ﾊﾞｰﾄﾚｯﾄ
000000459401,ﾊﾞﾗｰﾄﾞ
000000508001,ﾌﾞﾗﾝﾃﾞｰﾜｲﾝ
000000511701,ﾌﾟﾚｺｰｽ
000000512001,ﾌﾚﾐｼｭﾋﾞｭｰﾃｨｰ
000000565801,ﾏﾙｹﾞﾘｯﾄﾏﾘｰﾗ
000000596001,ﾒﾛｳﾘｯﾁ
000000627501,ﾗﾌﾗﾝｽ
000000635401,ﾙﾚｸﾁｭ
000000408601,ﾅｼ(中国ﾅｼ)
000000682101,中国ﾅｼ
000000776801,千両(ｾﾝﾘｮｳ)
000001014901,慈梨(ﾂｰﾘｰ)
000001431401,鴨梨(ﾔｰﾘｰ)
000000408701,ﾅｼ(和ﾅｼ)
000000802801,和ﾅｼ
000000017001,ｱｷﾂﾞｷ
000001049501,晩三吉(ｵｸﾄｻﾝｷﾁ)
000000146401,ｶｵﾘ
000000982601,幸水(ｺｳｽｲ)
000000994501,彩玉(ｻｲｷﾞｮｸ)
000001038701,新興(ｼﾝｺｳ)
000001024901,新水(ｼﾝｽｲ)
000001349701,長十郎(ﾁｮｳｼﾞｭｳﾛｳ)
000001039201,新高(ﾆｲﾀｶ)
000000700301,二十世紀(ﾆｼﾞｭｯｾｲｷ)
000000423101,ﾆｯｺﾘ
000000787401,南水(ﾅﾝｽｲ)
000001311001,豊水(ﾎｳｽｲ)
000000410101,ﾅﾂﾒ
000000410601,ﾅﾂﾒｸﾞ
000000416101,ﾅﾝﾃﾝ
000000132301,ｵﾀﾌｸﾅﾝﾃﾝ
000000479601,ﾋﾒﾅﾝﾃﾝ
000000422701,ﾆｯｹｲ
000000150401,ｶｼｱ
000000282401,ｼﾅﾓﾝ
000000431001,ﾈｸﾀﾘﾝ
000001230501,秀峰(ｼｭｳﾎｳ)
000000490501,ﾌｧﾝﾀｼﾞｱ
000000511401,ﾌﾚｰﾊﾞｰﾄｯﾌﾟ
000000439401,ﾊﾟｲﾅｯﾌﾟﾙ
000000232901,ｺﾞｰﾙﾃﾞﾝﾊﾟｲﾝ
000000233201,ｺﾞｰﾙﾄﾞﾊﾞﾚﾙ
000000265501,ｻﾏｰｺﾞｰﾙﾄﾞ
000000307101,ｽｳｨｰﾃｨｵﾊﾟｲﾅｯﾌﾟﾙ
000000323501,ｽﾑｰｽｶｲｴﾝ
000000466301,ﾋﾟｰﾁﾊﾟｲﾝ
000001269301,芳香ﾊﾟｲﾝ
000000530301,ﾎﾞｺﾞｰﾙﾊﾟｲﾝ
000000445001,ﾊｽｶｯﾌﾟ
000000445501,ﾊｾﾞﾉｷ
000000449901,ﾊﾟｯｼｮﾝﾌﾙｰﾂ
000000450201,ﾊﾟｯｼｮﾝﾌﾙｰﾂ黄色種
000000450101,ﾊﾟｯｼｮﾝﾌﾙｰﾂ紫色種
000000452801,ﾊﾞﾅﾅ
000000100201,ｴｸｱﾄﾞﾙﾊﾞﾅﾅ
000000969001,島ﾊﾞﾅﾅ
000000799001,台湾ﾊﾞﾅﾅ
000000452601,ﾊﾞﾅｯﾌﾟﾙ
000000491001,ﾌｨﾘﾋﾟﾝﾊﾞﾅﾅ
000000472001,ﾋﾟｻﾝﾏｽﾊﾞﾅﾅ
000000602801,ﾓﾝｷｰﾊﾞﾅﾅ
000000637401,ﾚｯﾄﾞﾊﾞﾅﾅ
000000455501,ﾊﾟﾊﾟｲﾔ
000001381601,青ﾊﾟﾊﾟｲｱ
000000276401,ｻﾝﾗｲｽﾞ
000000338801,ｿﾛ
000000458001,ﾊﾏﾅｽ
000000459201,ﾊﾞﾗ
000001396801,食用ﾊﾞﾗ
000000472101,ﾋｼ
000000472701,ﾋｼの実
000000473101,ﾋﾟｽﾀﾁｵ
000000473201,ﾋﾟｽﾀﾁｵﾅｯﾂ
000000488601,ﾋﾞﾜ
000000846601,大房(ｵｵﾌﾞｻ)
000000975801,希房(ｷﾎﾞｳ)
000001192301,白茂木(ｼﾛﾓｷﾞ)
000001132201,涼風(ｽｽﾞｶｾﾞ)
000001179201,田中(ﾀﾅｶ)
000000814001,土肥(ﾄﾞｲ)
000001351501,長崎早生(ﾅｶﾞｻｷﾜｾ)
000000409901,ﾅﾂﾀﾖﾘ
000001175101,瑞穂(ﾐｽﾞﾎ)
000001271301,茂木(ﾓｷﾞ)
000000501601,ﾌﾞﾄﾞｳ
000000002901,ｱｲﾚﾝ
000000907901,安芸ｸｲｰﾝ(ｱｷｸｲｰﾝ)
000000026401,ｱﾂﾞﾏｼｽﾞｸ
000000044401,ｱﾘｺﾞﾃ
000000044001,ｱﾘｶﾝﾃﾌﾞｰｼｪ
000000045801,ｱﾙﾊﾞﾘｰﾆｮ
000000717601,伊豆錦(ｲｽﾞﾆｼｷ)
000000081101,ヴｧﾙﾃﾞｨｷﾞｴ
000000081201,ヴｨｵﾆｴ
000000081301,ヴｨﾀﾞﾙﾌﾞﾗﾝ
000000081901,ヴｪﾙｼｭﾘｰｽﾘﾝｸﾞ
000000110601,ｴﾚｶﾞﾝﾄﾛｰｽﾞ
000001443501,黄玉(ｵｳｷﾞｮｸ)
000000111901,ｵ-ﾀﾑﾛｲﾔﾙ
000000114301,ｵｰﾛﾗﾌﾞﾗｯｸ
000000141201,ｵﾙﾃｶﾞ
000000140901,ｵﾘｵﾝ
000001183301,甲斐路(ｶｲｼﾞ)
000000155601,ｶﾄｰﾊﾞ
000000161801,ｶﾍﾞﾙﾈｿｰヴｨﾆﾖﾝ
000000161901,ｶﾍﾞﾙﾈﾌﾗﾝ
000000164901,ｶﾞﾒ(ｶﾞﾒﾉﾜｰﾙ)
000000171401,ｶﾞﾙｶﾞｰﾈｶﾞ
000000171801,ｶﾙﾒﾈｰﾙ
000000194801,ｷｬｯｻﾃﾞｨｰ
000000195701,ｷｬﾝﾍﾞﾙｱｰﾘｰ
000000974201,巨峰(ｷｮﾎｳ)
000000206001,ｸｼﾉﾏヴﾛ
000000216701,ｸﾞﾘｭｰﾅｰﾌｪﾙﾄﾘﾅｰ
000000216401,ｸﾞﾘｯﾛ
000000219101,ｸﾞﾛｰｺｰﾙﾏﾝ
000000227801,ｹﾞヴｭﾙﾂﾄﾗﾐﾈｰﾙ
000000230501,ｹﾙﾅｰ
000001182901,甲州(ｺｳｼｭｳ)
000000251801,ｺﾞﾙﾋﾞｰ
000000252701,ｺﾛﾝﾊﾞｰﾙ
000000253101,ｺﾝｺｰﾄﾞ
000000274901,ｻﾝｿｰ
000000259001,ｻｸﾞﾗﾝﾃｨｰﾉ
000000274801,ｻﾝｼﾞｮヴｪｰｾﾞ
000000276501,ｻﾝﾛｰﾗﾝ
000001254101,紫苑(ｼｴﾝ)
000000288201,ｼｬｲﾝﾏｽｶｯﾄ
000000290201,ｼｬｽﾗ(ｸﾞｰﾃﾃﾞﾙ)
000000292201,ｼｬﾙﾄﾞﾈ
000000293001,ｼｭﾅﾝﾌﾞﾗﾝ
000000295101,ｼｮｲﾚｰﾍﾞ
000000296201,ｼﾗｰ(ｼﾗｰｽﾞ)
000000299201,ｼﾙヴｧｰﾅｰ
000000304801,ｼﾞﾝﾌｧﾝﾃﾞﾙ
000000308601,ｽｶﾊﾟ-ﾉﾝｸﾞ
000000315501,ｽﾁｭｰﾍﾞﾝ
000000325401,ｾｲヴｧﾙﾌﾞﾗﾝ
000001317701,赤嶺(ｾｷﾚｲ)
000001146201,瀬戸ｼﾞｬｲｱﾝﾄ(ｾﾄｼﾞｬｲｱﾝﾄ)
000000330401,ｾﾐﾖﾝ
000000333401,ｿｰヴｨﾆﾖﾝﾌﾞﾗﾝ
000000352401,ﾀﾅ
000000370201,ﾂｲﾝｸﾞﾚｰﾌﾟ
000000370301,ﾂヴｧｲｹﾞﾙﾄ
000000383101,ﾃﾞﾗｳｪｱ
000000888901,天山(ﾃﾝｻﾞﾝ)
000000386301,ﾃﾝﾌﾟﾗﾆｰﾘｮ
000000400901,ﾄﾗﾐﾈｰﾙ
000000402401,ﾄﾞﾙﾁｪｯﾄ
000000402501,ﾄﾞﾙﾝﾌｪﾙﾀﾞｰ
000000402601,ﾄﾚｯﾋﾞｱｰﾉ
000000403301,ﾄﾛﾘﾝｶﾞｰ
000000404801,ﾄﾝﾌﾟｿﾝｼｰﾄﾞﾚｽ
000000405001,ﾅｲｱｶﾞﾗ
000000407301,ﾅｶﾞﾉﾊﾟｰﾌﾟﾙ
000000430701,ﾈｵﾏｽｶｯﾄ
000000442801,ﾊﾞｺﾉﾜｰﾙ
000000443201,ﾊﾞｺﾌﾞﾗﾝ
000000449401,ﾊﾞｯｶｽ
000000463401,ﾊﾞﾙﾍﾞｰﾗ
000000464001,ﾊﾟﾛﾐﾉ
000000467901,ﾋﾟｵｰﾈ
000000475401,ﾋﾟﾉｸﾞﾘ
000000475801,ﾋﾟﾉﾉﾜｰﾙ
000000475701,ﾋﾟﾉﾀｰｼﾞｭ
000000475901,ﾋﾟﾉﾌﾞﾗﾝ
000000476001,ﾋﾟﾉﾑﾆｴ
000000490601,ﾌｨｱｰﾉ
000001291801,藤稔(ﾌｼﾞﾐﾉﾘ)
000000504701,ﾌﾞﾗｳﾌﾚﾝｷｯｼｭ
000000510901,ﾌﾟﾙｻｰﾙ
000000511201,ﾌﾙﾐﾝﾄ
000000511601,ﾌﾚｰﾑﾄｰｹｰ
000000516001,ﾍﾟﾄﾞﾛﾋﾒﾈｽ
000000537801,ﾎﾟﾙﾄｷﾞｰｻﾞｰ
000001251701,紅三色
000000518601,ﾍﾞﾆﾊﾞﾗｰﾄﾞ
000001251401,紅ﾏｽｶｯﾄ
000000552901,ﾏｽｶﾀﾞｲﾝ
000000553101,ﾏｽｶｯﾄ
000000553201,ﾏｽｶｯﾄｵﾌﾞｱﾚｷｻﾝﾄﾞﾘｱ
000000553301,ﾏｽｶｯﾄﾍﾞﾘｰA
000000560701,ﾏﾆｷｭｱﾌｨﾝｶﾞｰ
000000565501,ﾏﾙヴｧｼﾞｰｱ
000000567501,ﾏﾙﾍﾞｯｸ
000001139701,満州山葡萄(ﾏﾝｼｭｳﾔﾏﾌﾞﾄﾞｳ)
000000584801,ﾐｭｽｶﾃﾞﾙ
000000584901,ﾐｭﾗｰﾄｩﾙｶﾞｳ
000000586301,ﾑｰﾙヴｪｰﾄﾞﾙ
000000591601,ﾑﾛﾝ
000001082701,桃太郎ぶどう
000000601301,ﾓﾘｵﾑｽｶｰﾄ
000000628501,ﾗﾝﾌﾞﾙｽｺ
000000628701,ﾘｰｽﾗﾅｰ
000000628801,ﾘｰｽﾘﾝｸﾞ
000000633501,ﾙｶﾂｨﾃﾘ
000000633101,ﾙｰｻﾝﾇ
000000633301,ﾙｰﾍﾞﾙﾏｽｶｯﾄ
000000634601,ﾙﾋﾞｰｵｸﾔﾏ
000000634801,ﾙﾋﾞｰｶﾍﾞﾙﾈ
000000634901,ﾙﾋﾞｰﾛﾏﾝ
000000637001,ﾚｯﾄﾞｸｲｰﾝ
000000638001,ﾚﾃﾞｨｰﾌｨﾝｶﾞｰ
000000638501,ﾚﾌｫｼｭｸ
000000640701,ﾛｻﾞﾘｵﾋﾞｱﾝｺ
000000640801,ﾛｻﾞﾘｵﾛｯｿ
000000036201,ｱﾑｰﾙﾌﾞﾄﾞｳ
000000039101,ｱﾒﾘｶﾌﾞﾄﾞｳ
000000081401,ヴｨﾆﾌｪﾗ系交雑種
000000620201,ﾖｰﾛｯﾊﾟﾌﾞﾄﾞｳ
000000510301,ﾌﾞﾙｰﾍﾞﾘｰ
000000439601,ﾊｲﾌﾞｯｼｭ系
000000627301,ﾗﾋﾞｯﾄｱｲ系
000000640401,ﾛｰﾌﾞｯｼｭ系
000000486101,ﾋﾞﾙﾍﾞﾘｰ
000000214301,ｸﾗﾝﾍﾞﾘｰ
000000444001,ﾊｼﾉﾐ
000000513301,ﾍｰｾﾞﾙﾅｯﾂ
000000528101,ﾎｳﾉｷ
000000530101,ﾎﾞｹ
000000544101,ﾏｶﾀﾞﾐｱ
000000544201,ﾏｶﾀﾞﾐｱﾅｯﾂ
000000555101,ﾏﾀﾀﾋﾞ
000000271501,ｻﾙﾅｼ
000000556401,ﾏﾂ
000000558401,ﾏﾂの実
000000015201,ｱｶﾏﾂ
000000038901,ｱﾒﾘｶﾋﾄﾊﾞﾏﾂ
000000066701,ｲﾀﾘｱｶｻﾏﾂ
000000251001,ｺﾞﾖｳﾏﾂ
000000367001,ﾁｮｳｾﾝｺﾞﾖｳ
000000370001,ﾁﾙｺﾞｻﾞﾏﾂ
000000475301,ﾋﾟﾆｮﾝﾏﾂ
000000593101,ﾒｷｼｺﾏﾂ
000000559201,ﾏﾃ
000000050901,ｲｪﾙﾊﾞﾏﾃ
000000567601,ﾏﾙﾒﾛ
000000568201,ﾏﾝｺﾞｰ
000000026201,ｱｯﾌﾟﾙﾏﾝｺﾞｰ
000000080901,ｲﾝﾄﾞﾏﾝｺﾞｰ
000000215501,ｸﾞﾘｰﾝﾏﾝｺﾞｰ
000000180701,ｷｰﾂﾏﾝｺﾞｰ
000000342001,ﾀｲﾏﾝｺﾞｰ
000000893901,太陽のﾏﾝｺﾞｰ
000000466401,ﾋﾟｰﾁﾏﾝｺﾞｰ
000000522601,ﾍﾟﾘｶﾝﾏﾝｺﾞｰ
000000581601,ﾐﾆﾏﾝｺﾞｰ
000000568401,ﾏﾝｺﾞｽﾁﾝ
000000569501,ﾏﾝﾘｮｳ
000000570501,ﾐｶﾝ
000001136601,温州ﾐｶﾝ(ｳﾝｼｭｳﾐｶﾝ)
000001049601,晩生温州(ｵｸﾃｳﾝｼｭｳ)
000001089501,極早生温州(ｺﾞｸﾜｾｳﾝｼｭｳ)
000000689001,中生温州(ﾅｶﾃｳﾝｼｭｳ)
000000440001,ﾊｳｽﾐｶﾝ
000001043901,早生温州(ﾜｾｳﾝｼｭｳ)
000000570701,ﾐｶﾝ(ﾀﾝｼﾞｪﾛ)
000000359701,ﾀﾝｼﾞｪﾛ
000000113801,ｵｰﾗﾝﾄﾞﾀﾝｼﾞｪﾛ
000000581701,ﾐﾈｵﾗ
000000570901,ﾐｶﾝ(夏ﾐｶﾝ)
000000830001,夏ﾐｶﾝ
000001177601,甘夏ﾐｶﾝ
000000570801,ﾐｶﾝ(ﾏﾝﾀﾞﾘﾝｵﾚﾝｼﾞ)
000000569001,ﾏﾝﾀﾞﾘﾝｵﾚﾝｼﾞ
000000359501,ﾀﾞﾝｼｰﾀﾝｼﾞｪﾘﾝ
000000815001,地中海ﾏﾝﾀﾞﾘﾝ
000000219001,ｸﾚﾒﾝﾃｨﾝ
000000359601,ﾀﾝｼﾞｪﾘﾝ
000000571001,ﾐｶﾝその他
000000891301,天草(ｱﾏｸｻ)
000000048301,ｱﾝｺｰﾙ
000000075601,ｲﾖｶﾝ
000000147801,ｶｸﾃﾙﾌﾙｰﾂ
000000162201,ｶﾎﾞｽ
000000166701,ｶﾗ
000001112001,河内晩柑(ｶﾜｳﾁﾊﾞﾝｶﾝ)
000001177701,甘平(ｶﾝﾍﾟｲ)
000001443901,黄金柑(ｷﾐｶﾝ)
000001135601,清見(ｷﾖﾐ)
000000247801,ｺﾌﾞﾐｶﾝ
000000290901,ｼﾞｬﾊﾞﾗ
000000298101,ｼﾗﾇｲ
000000298201,ｼﾗﾇﾋ
000000314801,ｽﾀﾞﾁ
000000305201,ｽｲｰﾄｽﾌﾟﾘﾝｸﾞ
000000328401,ｾﾄｶ
000000330001,ｾﾐﾉｰﾙ
000000341601,ﾀﾞｲﾀﾞｲ
000000358701,ﾀﾝｶﾝ
000000788001,南津海(ﾅﾂﾐ)
000000449801,ﾊｯｻｸ
000000462701,ﾊﾙｶ
000000463501,ﾊﾙﾐ
000000463701,ﾊﾚﾋﾒ
000001049701,晩白柚(ﾊﾞﾝﾍﾟｲﾕ)
000000479701,ﾋﾒﾉﾂｷ
000001040101,日向夏(ﾋｭｳｶﾞﾅﾂ)
000000485001,ﾋﾗﾐﾚﾓﾝ
000000713301,仏手柑(ﾌﾞｯｼｭｶﾝ)
000000512801,ﾌﾞﾝﾀﾝ
000001251501,紅ﾏﾄﾞﾝﾅ
000000539301,ﾎﾟﾝｶﾝ
000000541301,ﾏｰｺｯﾄ
000000565001,ﾏﾘﾋﾒ
000000616201,ﾕｺｳ
000000616301,ﾕｽﾞ
000000625401,ﾗｲﾑ
000001442301,麗紅(ﾚｲｺｳ)
000000577101,ﾐﾂﾏﾀ
000000596201,ﾒﾛﾝ
000000036301,ｱﾑｽﾒﾛﾝ
000000049701,ｱﾝﾃﾞｽﾒﾛﾝ
000000133401,ｵﾄﾒﾒﾛﾝ
000000185001,ｷｽﾐｰ
000000200101,ｷﾝｼｮｳﾒﾛﾝ
000000204001,ｸｲﾝｼｰﾒﾛﾝ
000000345901,ﾀｶﾐﾒﾛﾝ
000000454701,ﾊﾆｰﾃﾞｭｰﾒﾛﾝ
000000509501,ﾌﾟﾘﾝｽﾒﾛﾝ
000000525501,ﾎｰﾑﾗﾝﾒﾛﾝ
000000553401,ﾏｽｸﾒﾛﾝ
000000830301,夕張ﾒﾛﾝ
000000635001,ﾙﾋﾟｱﾚｯﾄﾞ
000000638301,ﾚﾉﾝ
000000598201,ﾓｸﾚﾝ
000000600801,ﾓﾓ
000000013001,ｱｶﾂｷ
000001120701,浅間白桃(ｱｻﾏﾊｸﾄｳ)
000000649201,一宮白桃(ｲﾁﾉﾐﾔﾊｸﾄｳ)
000001444001,黄金桃(ｵｳｺﾞﾝﾄｳ)
000000749101,加納岩白桃(ｶﾉｳｲﾜﾊｸﾄｳ)
000000972401,川中島白桃(ｶﾜﾅｶｼﾞﾏﾊｸﾄｳ)
000001050201,暁星(ｷﾞｮｳｾｲ)
000001135201,清水白桃(ｼﾐｽﾞﾊｸﾄｳ)
000000368501,ﾁﾖﾋﾒ
000000410001,ﾅﾂｯｺ
000001358101,長沢白鳳(ﾅｶﾞｻﾜﾊｸﾎｳ)
000001040901,日川白鳳(ﾋｶﾜﾊｸﾎｳ)
000001189801,白桃(ﾊｸﾄｳ)
000001193201,白鳳(ﾊｸﾎｳ)
000001296001,蟠桃(ﾊﾞﾝﾄｳ)
000000571701,ﾐｻｶ白鳳(ﾐｻｶﾊｸﾎｳ)
000000614701,ﾕｳｿﾞﾗ
000000605701,ﾔｼ
000000605901,ﾔｼの実
000000030001,ｱﾌﾞﾗﾔｼ
000000019101,ｱｻｲｰ
000000206201,ｸｼﾞｬｸﾔｼ
000000240601,ｺｺﾔｼ
000000260201,ｻｺﾞﾔｼ
000000267301,ｻﾗｶﾔｼ
000000410801,ﾅﾂﾒﾔｼ
000000368901,ﾁｮﾝﾀﾄﾞｩｰﾛ
000000115101,ｵｳｷﾞﾔｼ
000000607001,ﾔﾂﾃﾞ
000000607301,ﾔﾂﾃﾞの葉
000000607901,ﾔﾅｷﾞ
000000072301,ｲﾇｺﾘﾔﾅｷﾞ
000000615701,ﾕｷﾉｼﾀ
000000616401,ﾕｽﾞﾘﾊ
000000632001,ﾘｮｳﾌﾞ
000000632401,ﾘﾝｺﾞ
000001231201,秋映(ｱｷﾊﾞｴ)
000000046001,ｱﾙﾌﾟｽ乙女(ｱﾙﾌﾟｽｵﾄﾒ)
000001172301,王林(ｵｳﾘﾝ)
000001443601,黄王(ｷｵｳ)
000001339801,金星(ｷﾝｾｲ)
000000227101,ｸﾞﾝﾏ名月
000001252401,紅玉(ｺｳｷﾞｮｸ)
000001044801,昂林(ｺｳﾘﾝ)
000000232801,ｺﾞｰﾙﾃﾞﾝﾃﾞﾘｼｬｽ
000000273601,ｻﾝｻ
000000282101,ｼﾅﾉｽｲｰﾄ
000000282001,ｼﾅﾉｺﾞｰﾙﾄﾞ
000000296101,ｼﾞｮﾅｺﾞｰﾙﾄﾞ
000000314201,ｽﾀｰｷﾝｸﾞﾃﾞﾘｼｬｽ
000000678401,世界一(ｾｶｲｲﾁ)
000000778501,千秋(ｾﾝｼｭｳ)
000000370501,ﾂｶﾞﾙ
000000390701,ﾄｷ
000000993101,弘前ﾌｼﾞ(ﾋﾛｻｷﾌｼﾞ)
000000496901,ﾌｼﾞ
000000752401,北斗(ﾎｸﾄ)
000001054101,未希ﾗｲﾌ(ﾐｷﾗｲﾌ)
000001375101,陸奥(ﾑﾂ)
000000606601,ﾔﾀｶ
000000637101,ﾚｯﾄﾞｺﾞｰﾙﾄﾞ
000000144601,ｶｲﾄﾞｳ(ﾊﾅｶｲﾄﾞｳ)
000000635701,ﾚｲｼ
000000628201,ﾗﾝﾌﾞｰﾀﾝ
000001240501,竜眼(ﾘｭｳｶﾞﾝ)
000000638701,ﾚﾓﾝ
000000277301,ｼﾞｪﾉﾊﾞ
000000592301,ﾒｲﾔｰ
000000614501,ﾕｰﾚｶ
000000629501,ﾘｽﾎﾞﾝ
000001070901,果実類その他
000000190601,ｷﾉｺ
000000033901,ｱﾐｶﾞｻﾀｹ
000000390201,ﾄｶﾞﾘｱﾐｶﾞｻﾀｹ
000000034101,ｱﾐｶﾞｻﾀｹその他
000000049401,ｱﾝｽﾞﾀｹ
000000226501,ｸﾛﾗｯﾊﾟﾀｹ
000000049501,ｱﾝｽﾞﾀｹその他
000000058601,ｲｸﾞﾁ
000000016601,ｱｶﾔﾏﾄﾞﾘ
000000034701,ｱﾐﾀｹ
000000035101,ｱﾐﾊﾅｲｸﾞﾁ
000000076701,ｲﾛｶﾞﾜﾘ
000000302501,ｼﾛﾇﾒﾘｲｸﾞﾁ
000000312001,ｽｽｹﾔﾏﾄﾞﾘﾀｹ
000000429501,ﾇﾒﾘｲｸﾞﾁ
000000451501,ﾊﾅｲｸﾞﾁ
000000590901,ﾑﾗｻｷﾔﾏﾄﾞﾘﾀｹ
000000609801,ﾔﾏｲｸﾞﾁ
000000611601,ﾔﾏﾄﾞﾘﾀｹ
000000611701,ﾔﾏﾄﾞﾘﾀｹﾓﾄﾞｷ
000000058701,ｲｸﾞﾁその他
000000068401,ｲｯﾎﾟﾝｼﾒｼﾞ
